Card Name,Type,Attribute,Sub Type,ATK,DEF,Card Text
Rush Warrior,Effect Monster,WIND,Warrior,300,1200,"During damage calculation (in either player's turn), if a ""Warrior"" Synchro Monster you control battles an opponent's monster: You can send this card from your hand to the Graveyard; your battling monster's ATK becomes double its current ATK during that damage calculation only. You can banish this card from your Graveyard, then target 1 ""Synchron"" monster in your Graveyard; add it to your hand. You can only use each effect of ""Rush Warrior"" once per turn."
"Ryko, Twilightsworn Fighter",Effect Monster,DARK,Beast,200,100,"If this card is Normal Summoned or flipped face-up: You can banish 1 ""Lightsworn"" monster from your hand or GY; banish 1 card on the field. Once per turn, if your other ""Lightsworn"" monster's effect is activated: Send the top 3 cards of your Deck to the GY."
Ryu-Kishin Clown,Effect Monster,DARK,Fiend,800,500,"When this card is Summoned (including Flip Summon and Special Summon), select 1 face-up monster on the field and change its battle position."
Saambell the Summoner,Effect Monster,WIND,Spellcaster,600,400,During your Main Phase: You can Special Summon 1 monster from your hand with the same Level as this card. This effect can only be used once while this card is face-up on the field.
Salamangreat Meer,Effect Monster,FIRE,Cyberse,800,600,"If this card is added to your hand, except by drawing it for your normal draw: You can reveal this card; Special Summon it from your hand. If this card is in your hand: You can discard 1 other ""Salamangreat"" card; Special Summon this card from your hand. You can only use each effect of ""Salamangreat Meer"" once per turn."
Samsara Kaiser,Effect Monster,EARTH,Warrior,200,100,"When you Tribute Summon a monster by Tributing this card, return this card to your hand."
Sasuke Samurai,Effect Monster,WIND,Warrior,500,800,"At the start of the Damage Step, if this card attacks a face-down Defense Position monster: Destroy that face-down monster."
"Scarr, Scout of Dark World",Effect Monster,DARK,Fiend,500,500,"When this card is destroyed by battle and sent to the Graveyard: Add 1 Level 4 or lower ""Dark World"" monster from your Deck to your hand."
Score the Melodious Diva,Effect Monster,LIGHT,Fairy,200,200,"During damage calculation (in either player's turn), if a ""Melodious"" monster you control battles an opponent's monster: You can send this card from your hand to the Graveyard; change that opponent's monster's ATK and DEF to 0, until the end of this turn."
Sea Koala,Effect Monster,EARTH,Beast,100,1600,"Once per turn, if you control another Beast-Type monster, you can reduce the ATK of 1 monster your opponent controls to 0 until the End Phase."
Secret Guards of the Ice Barrier,Effect Monster,WATER,Aqua,100,1600,"Face-up ""Ice Barrier"" monsters you control cannot be targeted by the effects of your opponent's Effect Monsters."
Shelrokket Dragon,Effect Monster,DARK,Dragon,1100,2000,"When a Link Monster's effect is activated that targets this face-up card on the field (Quick Effect): You can destroy this card, then destroy 1 monster in the column this card was in, and if you do, destroy any monsters in that card's adjacent zones. During the End Phase, if this card is in the GY because it was destroyed on the field by battle or card effect and sent there this turn: You can Special Summon 1 ""Rokket"" monster from your Deck, except ""Shellrokket Dragon"". You can only use each effect of ""Shellrokket Dragon"" once per turn."
Shield Wing,Effect Monster,WIND,Winged Beast,0,900,"Up to twice per turn, if this card would be destroyed by battle, it is not destroyed."
Shien's Footsoldier,Effect Monster,EARTH,Warrior,700,300,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 Level 3 or lower ""Six Samurai"" monster from your Deck."
Shiranui Swordmaster,Effect Monster,FIRE,Zombie,600,0,"If this card is in you GY and you control 2 or more ""Shiranui"" monsters with different names: You can Special Summon this card, but banish it when it leaves the field. If this card is banished: You can target 1 Zombie monster you control; it gains 600 ATK until the end of this turn. You can only use each effect of ""Shiranui Swordmaster"" once per turn."
Silent Insect,Effect Monster,EARTH,Insect,200,300,"This card is changed to Defense Position when it is Normal Summoned or Flip Summoned. While this card is face-up on the field, negate the effects of all Continuous Spell Cards and Continuous Trap Cards."
Silent Strider,Effect Monster,EARTH,Insect,300,700,"You can send this card from your hand to the Graveyard to reduce the Level of 1 monster on the field by 1, until the End Phase."
"Simorgh, Bird of Bringing",Effect Monster,WIND,Winged Beast,1000,1000,"When this card is Normal Summoned: You can add 1 ""Simorgh"" card from your Deck to your hand, except ""Simorgh, Bird of Bringing"". If this card is in your GY and your opponent controls no cards in their Spell & Trap Zone: You can Special Summon this card in Defense Position, but banish it when it leaves the field, also you cannot Special Summon monsters for the rest of this turn, except Winged Beast monsters. You can only use each effect of ""Simorgh, Bird of Bringing"" once per turn."
Slushy,Effect Monster,WATER,Aqua,0,0,"When this card is Normal Summoned: You can send 1 ""Slushy"" from your Deck to the Graveyard. If you have 3 copies of ""Slushy"" total, either banished and/or in your Graveyard (combined): You can banish this card from your Graveyard to target 1 Level 5 or higher Sea Serpent-Type monster in your Graveyard; Special Summon that target. You can only use the Special Summoning effect of ""Slushy"" once per turn."
Snapdragon,Effect Monster,EARTH,Plant,300,100,"When this card is sent to the Graveyard: Banish 1 random card from your opponent's hand, until the End Phase. You can only use the effect of ""Snapdragon"" once per turn."
Sniffer Dragon,Effect Monster,DARK,Dragon,800,400,"If this card is Normal or Special Summoned: You can add 1 ""Sniffer Dragon"" from your Deck to your hand. You can only use this effect of ""Sniffer Dragon"" once per turn."
Soldier Dragons,Effect Monster,EARTH,Dragon,700,800,"Once per turn, when your opponent activates a card or effect (Quick Effect): You can Special Summon 1 Level 2 or lower Dragon monster from your Deck."
Sonic Warrior,Effect Monster,WIND,Warrior,1000,0,When this card is sent to the Graveyard: All Level 2 or lower monsters you currently control gain 500 ATK.
Speed Warrior,Effect Monster,WIND,Warrior,900,400,"During the Battle Phase of the turn you Normal Summon this card, you can double its original ATK until the end of the Battle Phase."
Spellbook Magician of Prophecy,Effect Monster,WATER,Spellcaster,500,400,"When this card is Normal Summoned or flipped face-up: Add 1 ""Spellbook"" Spell Card from your Deck to your hand."
Squirt Squid,Effect Monster,WATER,Aqua,0,1800,"Once per turn, when this card is targeted for an attack by an opponent's monster: You can move this card you control to another of your Main Monster Zones, then, Special Summon 1 ""Squid Ink Token"" (Aqua/WATER/Level 2/ATK ?/DEF 0). This Token's ATK becomes that opponent's monster's ATK. While this card is in your leftmost or rightmost Main Monster Zone, your opponent's monsters with ATK less than or equal to this card's DEF cannot target it for attacks."
Stack Reviver,Effect Monster,DARK,Cyberse,100,600,"If this card is used as material for a Link Summon: You can target 1 other Level 4 or lower Cyberse monster in your GY, that was used as material for that Link Summon; Special Summon it in Defense Position. You can only use this effect of ""Stack Reviver"" once per Duel."
Star Boy,Effect Monster,WATER,Aqua,550,500,"As long as this card remains face-up on the field, increase the ATK of all WATER monsters by 500 points and decrease the ATK of all FIRE monsters by 400 points."
Steelswarm Genome,Effect Monster,DARK,Fiend,1000,0,"This card can be treated as 2 Tributes for the Tribute Summon of a ""Steelswarm"" monster."
Submarine Frog,Effect Monster,WATER,Aqua,1200,600,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent."
Subterror Nemesis Defender,Effect Monster,EARTH,Beast-Warrior,100,2000,"During either player's turn, when your opponent activates a card or effect that targets exactly 1 Set monster you control (and no other cards), or when a Set monster you control is targeted for an attack by an opponent's monster: You can send this card from your hand or face-up from your field to the Graveyard, then target another monster you control that would be an appropriate target; that card/effect/attack now targets the new target. While you control a Set monster, this card cannot be destroyed by battle or card effects."
Superheavy Samurai Soulclaw,Effect Monster,EARTH,Machine,500,500,"You can target 1 ""Superheavy Samurai"" monster you control; equip this monster from your hand or your side of the field to that target. It gains 500 ATK and DEF, also it cannot be destroyed by battle. While this card is equipped to a monster by this card's effect: You can Special Summon this card. You can only use this effect of ""Superheavy Samurai Soulclaw"" once per turn."
Superheavy Samurai Soulfire Suit,Effect Monster,FIRE,Machine,800,800,"You can target 1 ""Superheavy Samurai"" monster you control; equip this monster from your hand or your side of the field to that target. Its Level becomes 5. During either player's turn: You can discard this card, then target 1 Defense Position ""Superheavy Samurai"" monster you control; until the end of this turn, it loses 800 DEF, but cannot be destroyed by battle or by card effects."
Swap Cleric,Effect Monster,EARTH,Cyberse,500,1000,"If this card is sent to the GY as Link Material: You can have that Link Monster lose 500 ATK, then draw 1 card. You can only use this effect of ""Swap Cleric"" once per turn."
Swap Frog,Effect Monster,WATER,Aqua,1000,500,"You can discard 1 WATER monster to Special Summon this card from your hand. When this card is Summoned, you can select and send 1 Level 2 or lower Aqua-Type WATER monster from your Deck or your side of the field to the Graveyard. Once per turn, you can return 1 monster you control to your hand to Normal Summon 1 ""Frog"" monster, except ""Swap Frog"" or ""Frog the Jam"", in addition to your Normal Summon or Set this turn."
Sweet Corn,Effect Monster,EARTH,Plant,0,0,"Once per turn, during your Main Phase 2: You can pay 500 Life Points; Special Summon 1 ""Maize Token"" (Plant-Type/EARTH/Level 1/ATK 0/DEF 0)."
Sylvan Komushroomo,Effect Monster,FIRE,Plant,100,2000,"When this card is flipped face-up: You can choose a number from 1 to 5, then excavate that many cards from the top of your Deck, send any excavated Plant-Type monsters to the Graveyard, also place the other cards on the bottom of your Deck in any order. If this card is excavated from the Deck and sent to the Graveyard by a card effect: You can target 1 Spell/Trap Card on the field; destroy that target."
Synchro Fusionist,Effect Monster,DARK,Spellcaster,800,600,"If this card is sent to the Graveyard as a Synchro Material Monster, you can add 1 Spell Card from your Deck to your hand with ""Polymerization"" or ""Fusion"" in the card name, except ""Diffusion Wave-Motion""."
Synchron Carrier,Effect Monster,EARTH,Machine,0,1000,"During your Main Phase, you can Normal Summon 1 ""Synchron"" monster in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) If another ""Synchron"" monster(s) is sent to your Graveyard as a Synchro Material for the Synchro Summon of a Warrior or Machine-Type Synchro Monster while you control this card: You can Special Summon 1 ""Synchron Token"" (Machine-Type/EARTH/Level 2/ATK 1000/DEF 0). You can only use this effect of ""Synchron Carrier"" once per turn."
Synchron Explorer,Effect Monster,EARTH,Machine,0,700,"When this card is Normal Summoned, you can select 1 ""Synchron"" monster in your Graveyard and Special Summon it. Its effects are negated."
T.G. Catapult Dragon,Effect Monster,EARTH,Dragon,900,1300,"Once per turn, you can Special Summon 1 Level 3 or lower ""T.G."" Tuner monster from your hand."
T.G. Metal Skeleton,Effect Monster,DARK,Zombie,1100,0,"If a monster(s) on the field is destroyed by battle or an opponent's card effect: You can Special Summon this card from your hand. If a ""T.G."" monster(s) you control would be destroyed by battle or card effect, you can banish this card from your field or GY instead. You can only use each effect of ""T.G. Metal Skeleton"" once per turn."
Tenshin,Effect Monster,LIGHT,Fairy,800,100,This card gains 400 ATK for each face-up Level 2 monster you control.
Test Ape,Effect Monster,EARTH,Beast,700,300,"When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 Level 4 or lower ""Gladiator Beast"" monster from your Deck."
The Calculator,Effect Monster,LIGHT,Thunder,?,0,This card's ATK is equal to the combined Levels of all monsters you control x 300.
The Fabled Nozoochee,Effect Monster,LIGHT,Beast,1200,800,"During your Main Phase, you can discard 1 ""Fabled"" monster to Special Summon this card from your hand. When this card is Special Summoned this way, you can Special Summon 1 Level 2 or lower ""Fabled"" monster from your hand."
The Unhappy Girl,Effect Monster,LIGHT,Spellcaster,400,300,"While this card is in face-up Attack Position on the field, this card is not destroyed as a result of battle. (Damage calculation is applied normally.) A monster that battled with this card cannot change its battle position, except with a card effect, or attack while this card is in face-up Attack Position on the field."
Time Escaper,Effect Monster,EARTH,Psychic,500,100,You can discard this card and target 1 face-up Psychic-Type monster you control; banish it until your next Standby Phase. This effect can be activated during either player's turn.
Time Wizard,Effect Monster,LIGHT,Spellcaster,500,400,"Once per turn: You can toss a coin and call it. If you call it right, destroy all monsters your opponent controls. If you call it wrong, destroy all monsters you control, and if you do, you take damage equal to half the total ATK that those destroyed monsters had on the field."
Totem Dragon,Effect Monster,EARTH,Dragon,400,200,"This card can be treated as 2 Tributes for the Tribute Summon of a Dragon-Type monster. If this card is in your Graveyard during your Standby Phase and you control no monsters, you can Special Summon this card in Attack Position. You cannot activate this effect if there are any monsters in your Graveyard that are not Dragon-Type. If this card is Special Summoned with this effect, remove it from play when it is removed from the field."
Tree Otter,Effect Monster,WATER,Beast,1200,100,"Once per tur, if you control another face-up Beast-Type monster, you can have 1 face-up monster you control gain 1000 ATK until the End Phase."
Trickstar Lilybell,Effect Monster,LIGHT,Fairy,800,2000,"If this card is added to your hand, except by drawing it: You can Special Summon it from your hand. You can only use this effect of ""Trickstar Lilybell"" once per turn. This card can attack directly. When this card inflicts battle damage to your opponent: You can target 1 ""Trickstar"" monster in your GY; add it to your hand."
Trickstar Mandrake,Effect Monster,LIGHT,Fairy,0,1000,"If this card is sent from the hand to the GY: You can Special Summon this card in Defense Position, but banish it when it leaves the field. If this card is sent to the GY as Link Material for the Link Summon of a ""Trickstar"" monster: You can target 1 monster an opponent's Link Monster points to; destroy it. You can only use each effect of ""Trickstar Mandrake"" once per turn."
Triggering Wurm,Effect Monster,DARK,Dragon,600,600,"If this card is sent to the GY as Link Material for the Link Summon of a DARK monster: You can Special Summon this card from your GY in Attack Position, to your zone that Link Monster points to, but it cannot be used as Link Material. If this card is destroyed or banished by an effect activated by a Link Monster: Draw 1 card. You can only use each effect of ""Triggering Wurm"" once per turn."
Troop Dragon,Effect Monster,WIND,Dragon,700,800,"If this card is destroyed and sent to the Graveyard as a result of battle, select and Special Summon 1 Troop Dragon"" from your Deck to your side of the field. Then shuffle your Deck."""
Two-for-One Team,Effect Monster,LIGHT,Warrior,1200,1200,"Once per turn: You can make both players show 1 card from their hands, and if both the shown cards are the same type of card, apply 1 of these effects, depending on the type."
,,,,,,Monster: Each player can Special Summon their monster.
,,,,,,Spell: Each player draws 2 cards.
,,,,,,Trap: Each player sends exactly 2 cards from their Deck to their GY.
Umbral Horror Ghost,Effect Monster,DARK,Fiend,200,200,"During your Main Phase: You can Special Summon this card and 1 Level 4 or lower Fiend-Type monster from your hand. You cannot Normal Summon/Set during the turn you activate this effect. You can only use this effect of ""Umbral Horror Ghost"" once per turn."
Unibird,Effect Monster,WIND,Winged Beast,100,600,"You can remove from play this face-up card, and 1 face-up monster you control, to select 1 Synchro Monster in your Graveyard with a Level less than or equal to the combined original Levels of the other 2 monsters. Special Summon that Synchro Monster."
Unifrog,Effect Monster,WATER,Aqua,400,400,"This card can attack your opponent directly. When this card successfully attacks directly, if you control a ""Frog"" monster other than ""Frog the Jam"" or ""Unifrog"" you can destroy 1 Spell or Trap your opponent controls."
Union Rider,Effect Monster,WIND,Machine,1000,1000,"You can take control of up to 1 Union Monster that is currently a monster on your opponent's side of the field, and equip it to this card. The Union Monster that is equipped to this card cannot be changed back to a monster using its own effect."
Valkyrie Funfte,Effect Monster,LIGHT,Fairy,800,1200,"""Valkyrie"" monsters you control gain 200 ATK for each of your opponent's banished monsters. If you control a ""Valkyrie"" monster other than ""Valkyrie Funfte"": You can send 1 Spell/Trap from your Deck to the GY. You can only use this effect of ""Valkyrie Funfte"" once per turn."
Vampire Retainer,Effect Monster,DARK,Zombie,1200,0,"If this card is Special Summoned: You can pay 500 LP; add 1 ""Vampire"" Spell/Trap from your Deck to your hand. If this card is in your GY: You can send 1 ""Vampire"" card from your hand or face-up field to the GY; Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""Vampire Retainer"" once per turn."
Vendread Striges,Effect Monster,DARK,Zombie,500,2000,"If this card is sent to the GY: You can reveal 1 ""Vendread"" card in your hand; Special Summon this card, but banish it when it leaves the field. A ""Vendread"" monster Ritual Summoned using this card on the field gains the following effect. You can only use each of the preceding effects of ""Vendread Striges"" once per turn."
,,,,,,"After damage calculation, if this card battled an opponent's monster: You can draw 1 card, then discard 1 card."
Vengeful Shinobi,Effect Monster,DARK,Warrior,400,800,When this face-up Attack Position card is targeted for an attack: Draw 1 card.
Vilepawn Archfiend,Effect Monster,EARTH,Fiend,1200,200,"The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When this card is targeted by the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 3, negate the effect and destroy the opponent's card. As long as this card remains on the field, your opponent cannot attack any Archfiend Monster Card on your side of the field except Vilepawn Archfiend""."""
Volcanic Scattershot,Effect Monster,FIRE,Pyro,500,0,"When this card is sent to the Graveyard, inflict 500 damage to your opponent. If this card is sent to the Graveyard for the effect of a ""Blaze Accelerator"" card, you can send 2 ""Volcanic Scattershots"" from your hand / Deck to the Graveyard to destroy all monsters your opponent controls"
Wattdragonfly,Effect Monster,LIGHT,Thunder,900,100,"If this card is destroyed by your opponent's card (either by battle or by card effect), you can Special Summon 1 ""Watt"" monster from your Deck."
Wattlemur,Effect Monster,LIGHT,Thunder,800,100,"If this card is destroyed by your opponent's card (either by battle or by card effect), they cannot conduct their Battle Phase during their next turn."
Weeping Idol,Effect Monster,DARK,Rock,0,500,You can remove from play 1 Tuner monster in your Graveyard to Special Summon this card from your hand.
White Magician Pikeru,Effect Monster,LIGHT,Spellcaster,1200,0,"During your Standby Phase, increase your Life Points by 400 points for each monster on your side of the field."
White Moray,Effect Monster,WATER,Fish,600,200,"During the turn you Normal Summon this card, it can attack your opponent directly. If this card is Special Summoned from the GY: You can treat it as a Tuner this turn."
Wind-Up Kitten,Effect Monster,EARTH,Beast,800,500,You can target 1 monster your opponent controls; return that target to the hand. This effect can only be used once while this card is face-up on the field.
Wind-Up Snail,Effect Monster,WATER,Aqua,100,2000,During your Main Phase: You can target 1 Set card on the field; return that target to the hand. This effect can be used only once while this card is face-up on the field.
"Winda, Priestess of Gusto",Effect Monster,WIND,Psychic,1000,400,"When this card is destroyed by battle with an opponent's attacking monster and sent to the Graveyard, you can Special Summon 1 ""Gusto"" Tuner monster from your Deck."
Winged Minion,Effect Monster,DARK,Fiend,700,700,Tribute this face-up card. Select 1 face-up Fiend-Type monster on the field. Increase the ATK and DEF of the monster by 700 points as long as it remains face-up on the field.
Witch's Apprentice,Effect Monster,DARK,Spellcaster,550,500,"As long as this card remains face-up on the field, increase the ATK of all DARK monsters by 500 points and decrease the ATK of all LIGHT monsters by 400 points."
Witchcrafter Potterie,Effect Monster,EARTH,Spellcaster,0,2000,"During the Main Phase (Quick Effect): You can Tribute this card, then discard 1 Spell; Special Summon 1 ""Witchcrafter"" monster from your Deck, except ""Witchcrafter Potterie"". If you have no cards in your hand: You can banish this card from your GY, then target 1 ""Witchcrafter"" card in your GY; add it to your hand. You can only use each effect of ""Witchcrafter Potterie"" once per turn."
Wrecker Panda,Effect Monster,EARTH,Beast,800,800,"Once per turn, during the Standby Phase: You can pay 500 LP; send the top card of your Deck to the Graveyard, and if it was a monster, this card gains ATK and DEF equal to the sent monster's Level x 200. If this card in your possession is destroyed by your opponent's card (by battle or card effect) and sent to your Graveyard: You can add to your hand the 1 monster in your Graveyard that has the lowest Level (your choice, if tied)."
Xyz Agent,Effect Monster,LIGHT,Spellcaster,900,300,"If this card is in your Graveyard: You can target 1 ""Utopia"" Xyz Monster you control; attach this card from the Graveyard to it as an Xyz Material. You can only use the effect of ""Xyz Agent"" once per Duel."
Zombowwow,Effect Monster,DARK,Zombie,1000,1000,"When this card declares an attack, it gains 500 ATK. If this card on the field is destroyed and sent to the Graveyard: You can Special Summon 1 Level 1 monster with 0 ATK and DEF from your Deck. Its effects are negated, also it is destroyed during your next End Phase."
A Cat of Ill Omen,Flip/Effect Monster,DARK,Beast,500,300,"FLIP: Select 1 Trap Card from your Deck and place it on top of your Deck. If ""Necrovalley"" is on the field, you can add the selected Trap Card to your hand instead."
Alien Grey,Flip/Effect Monster,LIGHT,Reptile,300,800,"FLIP: Place 1 A-Counter on 1 face-up monster on your opponent's side of the field. (If a monster with an A-Counter battles an ""Alien"" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.) After this card has been flipped face-up, when it is destroyed by battle and sent to the Graveyard, draw 1 card."
An Owl of Luck,Flip/Effect Monster,WIND,Winged Beast,300,500,"FLIP: Select 1 Field Spell Card from your Deck and place it on top of your Deck. If ""Necrovalley"" is on the field, you can add the selected Field Spell Card to your hand instead."
Apprentice Piper,Flip/Effect Monster,DARK,Spellcaster,100,1500,FLIP: You can Special Summon 1 monster from your hand.
,,,,,,If this card is destroyed by battle or card effect and sent to the Graveyard: You can Special Summon 1 monster from your hand.
Baby Raccoon Tantan,Flip/Effect Monster,EARTH,Beast,0,800,"FLIP: Special Summon 1 Level 2 Beast-Type monster from your Deck, except ""Baby Raccoon Tantan""."
Bite Shoes,Flip/Effect Monster,DARK,Fiend,500,300,FLIP: Change the Attack or Defense Position of 1 face-up monster on the field. The card must remain face-up.
Bombardment Beetle,Flip/Effect Monster,WIND,Insect,400,900,"FLIP: Pick up and see 1 face-down Defense Position Monster Card on your opponent's side of the field. If it is an Effect Monster, destroy it (its Flip Effect is not activated), and if the card is not, return it to its original position."
Brain Jacker,Flip/Effect Monster,DARK,Fiend,200,900,FLIP: Equip this card to a monster on your opponent's side of the field and treat it as an Equip Card. Take control of the monster that is equipped with this card. Increase your opponent's Life Points by 500 points during each of his/her Standby Phases.
Cobra Jar,Flip/Effect Monster,EARTH,Reptile,600,300,"FLIP: Special Summon 1 ""Poisonous Snake Token"" (Reptile-Type/EARTH/3 Stars/ATK 1200/DEF 1200). When the ""Poisonous Snake Token"" is destroyed as a result of battle, inflict 500 points of damage to your opponent's Life Points."
Dark Cat with White Tail,Flip/Effect Monster,EARTH,Beast,800,500,FLIP: Return 2 Monster Cards on your opponent's side of the field and 1 Monster Card on your side of the field to their owners' hands.
Dark-Eyes Illusionist,Flip/Effect Monster,DARK,Spellcaster,0,1400,FLIP: Select 1 monster. While this monster remains face-up on the field that monster cannot attack.
Dimension Jar,Flip/Effect Monster,DARK,Machine,200,200,FLIP: Both players can remove from play up to 3 monsters from their opponent's Graveyard.
Dummy Golem,Flip/Effect Monster,EARTH,Rock,800,800,FLIP: Your opponent selects 1 monster that he/she controls. Switch control of the selected monster and this card.
Gadget Arms,Flip/Effect Monster,WATER,Machine,200,400,"FLIP: Select 1 ""Morphtronic"" Spell or Trap Card in your Graveyard and add it to your hand."
Hane-Hane,Flip/Effect Monster,EARTH,Beast,450,500,FLIP: Select 1 Monster Card on the field (regardless of position) and return it to its owner's hand.
Hiro's Shadow Scout,Flip/Effect Monster,DARK,Fiend,650,500,"FLIP: Your opponent draws 3 cards. Both players look at the cards. If there are any Spell Cards among them, discard all those Spell Card(s) to the Graveyard."
Iron Blacksmith Kotetsu,Flip/Effect Monster,FIRE,Beast-Warrior,500,500,FLIP: Select 1 Equip Spell Card from your Deck and add it to your hand.
Jigen Bakudan,Flip/Effect Monster,FIRE,Pyro,200,1000,"FLIP: After this card is flipped, offer it as a Tribute during your Standby Phase to destroy all monsters on your side of the Field and inflict Direct Damage equal to half of the total ATK of the destroyed cards (excluding this monster) to your opponent's Life Points."
Jowls of Dark Demise,Flip/Effect Monster,WATER,Fiend,200,100,"FLIP: Take control of 1 monster on your opponent's side of the field until the end of the turn that this card's effect is activated. When the controlled monster attacks, it can attack your opponent's Life Points directly."
"Kamui, Hope of Gusto",Flip/Effect Monster,WIND,Psychic,200,1000,"FLIP: Special Summon 1 ""Gusto"" Tuner monster from your Deck."
Krawler Axon,Flip/Effect Monster,EARTH,Insect,500,1800,FLIP: You can target 1 Spell/Trap on the field; destroy it.
,,,,,,"If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 2 ""Krawler"" monsters with different names from your Deck in face-down Defense Position, except ""Krawler Axon"". You can only use each effect of ""Krawler Axon"" once per turn."
Krawler Dendrite,Flip/Effect Monster,EARTH,Insect,1300,600,FLIP: You can send 1 monster from your Deck to the GY.
,,,,,,"If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 2 ""Krawler"" monsters with different names from your Deck in face-down Defense Position, except ""Krawler Dendrite"". You can only use each effect of ""Krawler Dendrite"" once per turn."
Krawler Glial,Flip/Effect Monster,EARTH,Insect,700,1500,"FLIP: You can Special Summon 1 ""Krawler"" monster from your hand or GY, in face-up Attack Position or face-down Defense Position, except ""Krawler Glial""."
,,,,,,"If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 2 ""Krawler"" monsters with different names from your Deck in face-down Defense Position, except ""Krawler Glial"". You can only use each effect of ""Krawler Glial"" once per turn."
Krawler Ranvier,Flip/Effect Monster,EARTH,Insect,1100,900,"FLIP: You can target up to 2 ""Krawler"" monsters in your GY; add them to your hand."
,,,,,,"If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 2 ""Krawler"" monsters with different names from your Deck in face-down Defense Position, except ""Krawler Ranvier"". You can only use each effect of ""Krawler Ranvier"" once per turn."
Krawler Receptor,Flip/Effect Monster,EARTH,Insect,900,1200,"FLIP: You can add 1 ""Krawler"" monster from your Deck to your hand."
,,,,,,"If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 2 ""Krawler"" monsters with different names from your Deck in face-down Defense Position, except ""Krawler Receptor"". You can only use each effect of ""Krawler Receptor"" once per turn."
Krawler Spine,Flip/Effect Monster,EARTH,Insect,300,2100,FLIP: You can target 1 monster on the field; destroy that monster.
,,,,,,"If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 2 ""Krawler"" monsters with different names from your Deck in face-down Defense Position, except ""Krawler Spine"". You can only use each effect of ""Krawler Spine"" once per turn."
Magical Plant Mandragola,Flip/Effect Monster,DARK,Spellcaster,500,200,FLIP: Place 1 Spell Counter on each face-up card on the field that you can place a Spell Counter on.
Magical Undertaker,Flip/Effect Monster,DARK,Spellcaster,400,400,FLIP: You can target 1 Level 4 or lower Spellcaster-Type monster in your Graveyard; Special Summon that target.
Mahjong Munia Maidens,Flip/Effect Monster,WIND,Winged Beast,200,2000,"FLIP: You can draw 1 card, then discard 1 card."
,,,,,,Once per turn: You can change this card to face-down Defense Position.
Man-Eater Bug,Flip/Effect Monster,EARTH,Insect,450,600,FLIP: Select and destroy 1 monster on the field.
Mask of Darkness,Flip/Effect Monster,DARK,Fiend,900,400,FLIP: Add 1 Trap Card from your Graveyard to your hand.
Morphing Jar,Flip/Effect Monster,EARTH,Rock,700,600,"FLIP: Both players discard all the cards in their hands, then draw 5 cards."
Needle Ball,Flip/Effect Monster,DARK,Fiend,750,700,FLIP: You can pay 2000 Life Points to inflict 1000 damage to your opponent.
Needle Worm,Flip/Effect Monster,EARTH,Insect,750,600,FLIP: Discard 5 cards from the top of your opponent's Deck to the Graveyard.
Old Vindictive Magician,Flip/Effect Monster,DARK,Spellcaster,450,600,FLIP: Target 1 monster your opponent controls; destroy that target.
Parasite Paracide,Flip/Effect Monster,EARTH,Insect,500,300,"FLIP: Put this card face-up in your opponent's Deck and shuffle it. When your opponent draws this card, it is Special Summoned on your opponent's side of the field in face-up Defense Position and inflicts 1000 points of damage to your opponent's Life Points. Then all face-up monsters on your opponent's side of the field become Insect-Type as long as this card remains face-up on the field."
Penguin Soldier,Flip/Effect Monster,WATER,Aqua,750,500,FLIP: You can target up to 2 monsters on the field; return those targets to the hand.
Phantom Cricket,Flip/Effect Monster,EARTH,Insect,300,100,FLIP: Return 1 face-down monster from the field to the top of its owner's Deck.
Qadshaddoll Keios,Flip/Effect Monster,LIGHT,Spellcaster,900,100,"FLIP: You can Special Summon 1 ""Shaddoll"" monster from your hand in face-up or face-down Defense Position."
,,,,,,"If this card is sent to the GY by a card effect: You can send 1 ""Shaddoll"" monster from your hand to the GY, and if you do, for the rest of this turn, all monsters you control gain ATK/DEF equal to the original Level of that monster sent to the GY x 100. You can only use 1 ""Qadshaddoll Keios"" effect per turn, and only once that turn."
Rafflesia Seduction,Flip/Effect Monster,EARTH,Plant,300,900,FLIP: Take control of 1 face-up monster on your opponent's side of the field until the end of the turn.
"Rinyan, Lightsworn Rogue",Flip/Effect Monster,LIGHT,Beast,100,100,"FLIP: Return 1 ""Lightsworn"" monster from your Graveyard to your Deck and draw 1 card."
"Ryko, Lightsworn Hunter",Flip/Effect Monster,LIGHT,Beast,200,100,FLIP: You can target 1 card on the field; destroy that target. Send the top 3 cards of your Deck to the Graveyard.
